,CustomerID,recency,frequency,monetary,rq,fq,mq,r_total,rfm_score,segment_5,segment_3,segment_4
348,13302,154,1,63.75,1,1,1,3,111,Hibernating,low,Hibernating
349,13304,350,1,300.42,1,1,2,4,112,Hibernating,low,Hibernating
350,13305,3,10,2000.8600000000001,4,4,4,12,444,Champions,high,Best of the Best
351,13307,119,1,15.0,2,1,1,4,211,Hibernating,low,Hibernating
352,13308,22,3,1385.51,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
353,13309,6,5,1456.79,4,3,3,10,433,Potential Loyalists,high,Best of the Best
354,13310,27,3,1132.03,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
355,13311,3,2,598.57,4,2,2,8,422,New Customers,moderate,High Potential
356,13313,21,5,1555.32,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
357,13314,1,3,775.94,4,3,3,10,433,Potential Loyalists,high,Best of the Best
358,13316,36,4,5977.7300000000005,3,3,4,10,334,Potential Loyalists,high,Best of the Best
359,13317,65,6,2273.68,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
360,13318,0,3,640.76,4,3,2,9,432,Potential Loyalists,moderate,High Potential
361,13319,4,26,10845.550000000001,4,4,4,12,444,Champions,high,Best of the Best
362,13320,77,4,1548.7,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
363,13321,71,2,567.36,2,2,2,6,222,Hibernating,low,Hibernating
364,13322,16,1,199.48,4,1,1,6,411,New Customers,low,High Potential
365,13323,2,5,787.8500000000001,4,3,3,10,433,Potential Loyalists,high,Best of the Best
366,13324,35,10,7121.95,3,4,4,11,344,Potential Loyalists,high,Best of the Best
367,13325,81,1,675.3,2,1,3,6,213,Hibernating,low,Hibernating
368,13327,38,8,3627.77,3,4,4,11,344,Potential Loyalists,high,Best of the Best
369,13328,315,1,1308.48,1,1,3,5,113,Hibernating,low,Hibernating
370,13329,31,2,789.0,3,2,3,8,323,New Customers,moderate,High Potential
371,13330,92,3,1140.93,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
372,13332,13,1,350.9,4,1,2,7,412,New Customers,moderate,High Potential
373,13334,81,3,3536.82,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
374,13336,76,1,795.12,2,1,3,6,213,Hibernating,low,Hibernating
375,13338,157,1,487.02,1,1,2,4,112,Hibernating,low,Hibernating
376,13339,200,1,860.12,1,1,3,5,113,Hibernating,low,Hibernating
377,13340,44,7,10736.48,3,4,4,11,344,Potential Loyalists,high,Best of the Best
378,13341,260,1,775.85,1,1,3,5,113,Hibernating,low,Hibernating
379,13343,177,1,353.43,1,1,2,4,112,Hibernating,low,Hibernating
380,13344,67,3,2543.72,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
381,13345,287,1,389.5,1,1,2,4,112,Hibernating,low,Hibernating
382,13347,69,1,341.36,2,1,2,5,212,Hibernating,low,Hibernating
383,13348,63,1,233.76,2,1,1,4,211,Hibernating,low,Hibernating
384,13349,10,1,247.32,4,1,1,6,411,New Customers,low,High Potential
385,13350,15,2,979.1200000000001,4,2,3,9,423,New Customers,moderate,High Potential
386,13351,65,1,373.94,2,1,2,5,212,Hibernating,low,Hibernating
387,13352,59,1,397.97999999999996,2,1,2,5,212,Hibernating,low,Hibernating
388,13354,70,1,743.53,2,1,3,6,213,Hibernating,low,Hibernating
389,13355,121,1,674.7,2,1,3,6,213,Hibernating,low,Hibernating
390,13356,79,1,768.24,2,1,3,6,213,Hibernating,low,Hibernating
391,13357,256,1,609.95,1,1,2,4,112,Hibernating,low,Hibernating
392,13358,268,1,439.03,1,1,2,4,112,Hibernating,low,Hibernating
393,13359,63,1,439.55999999999995,2,1,2,5,212,Hibernating,low,Hibernating
394,13362,8,4,3090.7400000000002,4,3,4,11,434,Potential Loyalists,high,Best of the Best
395,13363,17,2,992.5,4,2,3,9,423,New Customers,moderate,High Potential
396,13364,70,1,134.95999999999998,2,1,1,4,211,Hibernating,low,Hibernating
397,13365,33,2,2225.37,3,2,4,9,324,New Customers,moderate,High Potential
398,13366,49,1,56.160000000000004,3,1,1,5,311,New Customers,low,High Potential
399,13368,256,2,623.4,1,2,2,5,122,Hibernating,low,Hibernating
400,13369,365,1,308.28000000000003,1,1,2,4,112,Hibernating,low,Hibernating
401,13370,371,1,754.87,1,1,3,5,113,Hibernating,low,Hibernating
402,13372,89,1,378.64,2,1,2,5,212,Hibernating,low,Hibernating
403,13373,60,3,3312.25,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
404,13375,88,1,778.65,2,1,3,6,213,Hibernating,low,Hibernating
405,13376,98,3,1019.76,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
406,13379,25,3,572.56,3,3,2,8,332,Potential Loyalists,moderate,High Potential
407,13381,31,6,3639.3099999999995,3,4,4,11,344,Potential Loyalists,high,Best of the Best
408,13382,280,1,222.99000000000004,1,1,1,3,111,Hibernating,low,Hibernating
409,13384,30,7,4151.93,3,4,4,11,344,Potential Loyalists,high,Best of the Best
410,13385,329,1,534.57,1,1,2,4,112,Hibernating,low,Hibernating
411,13388,130,2,677.1,2,2,3,7,223,Hibernating,moderate,Hibernating
412,13389,10,3,797.96,4,3,3,10,433,Potential Loyalists,high,Best of the Best
413,13390,74,1,544.08,2,1,2,5,212,Hibernating,low,Hibernating
414,13391,203,1,59.8,1,1,1,3,111,Hibernating,low,Hibernating
415,13394,1,8,2520.02,4,4,4,12,444,Champions,high,Best of the Best
416,13395,184,1,307.72,1,1,2,4,112,Hibernating,low,Hibernating
417,13396,28,2,1360.99,3,2,3,8,323,New Customers,moderate,High Potential
418,13397,72,5,1544.13,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
419,13398,191,1,457.34000000000003,1,1,2,4,112,Hibernating,low,Hibernating
420,13402,126,2,621.23,2,2,2,6,222,Hibernating,low,Hibernating
421,13403,17,1,75.0,4,1,1,6,411,New Customers,low,High Potential
422,13404,0,2,252.49000000000004,4,2,1,7,421,New Customers,moderate,High Potential
423,13405,73,3,572.451,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
424,13408,1,62,28117.04,4,4,4,12,444,Champions,high,Best of the Best
425,13410,23,5,1003.0600000000001,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
426,13411,106,1,213.55,2,1,1,4,211,Hibernating,low,Hibernating
427,13414,133,3,1390.5,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
428,13416,43,2,712.5,3,2,3,8,323,New Customers,moderate,High Potential
429,13417,4,2,640.83,4,2,2,8,422,New Customers,moderate,High Potential
430,13418,11,18,6127.43,4,4,4,12,444,Champions,high,Best of the Best
431,13419,63,1,221.06,2,1,1,4,211,Hibernating,low,Hibernating
432,13420,149,2,159.85,1,2,1,4,121,Hibernating,low,Hibernating
433,13421,39,2,1851.0800000000002,3,2,4,9,324,New Customers,moderate,High Potential
434,13422,63,1,2626.3,2,1,4,7,214,Hibernating,moderate,Hibernating
435,13425,107,3,1624.21,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
436,13426,0,10,3641.32,4,4,4,12,444,Champions,high,Best of the Best
437,13427,18,3,582.6,3,3,2,8,332,Potential Loyalists,moderate,High Potential
438,13428,9,1,218.47,4,1,1,6,411,New Customers,low,High Potential
439,13429,10,4,1006.7999999999998,4,3,3,10,433,Potential Loyalists,high,Best of the Best
440,13430,18,2,679.45,3,2,3,8,323,New Customers,moderate,High Potential
441,13431,66,2,1269.1,2,2,3,7,223,Hibernating,moderate,Hibernating
442,13434,73,2,534.24,2,2,2,6,222,Hibernating,low,Hibernating
443,13435,4,7,3809.8900000000003,4,4,4,12,444,Champions,high,Best of the Best
444,13436,1,1,196.89,4,1,1,6,411,New Customers,low,High Potential
445,13437,13,7,3408.06,4,4,4,12,444,Champions,high,Best of the Best
446,13439,254,1,283.71,1,1,1,3,111,Hibernating,low,Hibernating
447,13441,91,1,296.64,2,1,1,4,211,Hibernating,low,Hibernating
448,13447,22,3,1129.14,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
449,13448,16,6,3539.3700000000003,4,4,4,12,444,Champions,high,Best of the Best
450,13449,23,1,291.88,3,1,1,5,311,New Customers,low,High Potential
451,13450,26,6,2043.72,3,4,4,11,344,Potential Loyalists,high,Best of the Best
452,13451,25,5,2976.15,3,3,4,10,334,Potential Loyalists,high,Best of the Best
453,13452,258,2,590.0,1,2,2,5,122,Hibernating,low,Hibernating
454,13453,165,2,356.97999999999996,1,2,2,5,122,Hibernating,low,Hibernating
455,13455,24,2,1058.34,3,2,3,8,323,New Customers,moderate,High Potential
456,13456,17,6,1766.72,4,4,4,12,444,Champions,high,Best of the Best
457,13458,6,14,9646.57,4,4,4,12,444,Champions,high,Best of the Best
458,13460,28,2,183.44,3,2,1,6,321,New Customers,low,High Potential
459,13461,38,3,1445.0,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
460,13462,252,1,151.5,1,1,1,3,111,Hibernating,low,Hibernating
461,13464,57,1,674.68,2,1,3,6,213,Hibernating,low,Hibernating
462,13466,183,1,307.9,1,1,2,4,112,Hibernating,low,Hibernating
463,13467,10,2,1083.71,4,2,3,9,423,New Customers,moderate,High Potential
464,13468,1,37,5704.97,4,4,4,12,444,Champions,high,Best of the Best
465,13470,98,2,165.0,2,2,1,5,221,Hibernating,low,Hibernating
466,13471,0,4,2531.58,4,3,4,11,434,Potential Loyalists,high,Best of the Best
467,13473,60,2,422.64000000000004,2,2,2,6,222,Hibernating,low,Hibernating
468,13474,235,1,229.59,1,1,1,3,111,Hibernating,low,Hibernating
469,13475,190,4,1431.78,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
470,13476,178,2,1238.4699999999998,1,2,3,6,123,Hibernating,low,Hibernating
471,13477,37,6,1454.58,3,4,3,10,343,Potential Loyalists,high,Best of the Best
472,13479,200,2,300.95,1,2,2,5,122,Hibernating,low,Hibernating
473,13481,45,5,1804.5600000000002,3,3,4,10,334,Potential Loyalists,high,Best of the Best
474,13482,231,1,184.64,1,1,1,3,111,Hibernating,low,Hibernating
475,13483,65,1,140.34,2,1,1,4,211,Hibernating,low,Hibernating
476,13484,240,1,313.8,1,1,2,4,112,Hibernating,low,Hibernating
477,13485,232,1,454.24,1,1,2,4,112,Hibernating,low,Hibernating
478,13486,77,3,1122.41,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
479,13487,57,3,575.4,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
480,13488,16,13,8968.31,4,4,4,12,444,Champions,high,Best of the Best
481,13489,104,4,449.52,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
482,13491,51,10,1215.82,2,4,3,9,243,Can't Loose Them,moderate,Can't Loose Them
483,13494,311,1,316.26000000000005,1,1,2,4,112,Hibernating,low,Hibernating
484,13495,7,5,2044.8700000000001,4,3,4,11,434,Potential Loyalists,high,Best of the Best
485,13496,10,2,653.33,4,2,3,9,423,New Customers,moderate,High Potential
486,13497,282,2,348.05,1,2,2,5,122,Hibernating,low,Hibernating
487,13499,17,5,1159.11,4,3,3,10,433,Potential Loyalists,high,Best of the Best
488,13500,22,3,1166.77,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
489,13502,16,3,292.0,4,3,1,8,431,Potential Loyalists,moderate,High Potential
490,13503,70,1,216.85,2,1,1,4,211,Hibernating,low,Hibernating
491,13504,63,1,295.93,2,1,1,4,211,Hibernating,low,Hibernating
492,13506,315,2,458.52000000000004,1,2,2,5,122,Hibernating,low,Hibernating
493,13507,2,4,2479.16,4,3,4,11,434,Potential Loyalists,high,Best of the Best
494,13508,243,1,110.96999999999998,1,1,1,3,111,Hibernating,low,Hibernating
495,13509,8,7,979.72,4,4,3,11,443,Champions,high,Best of the Best
496,13510,0,4,1791.56,4,3,4,11,434,Potential Loyalists,high,Best of the Best
497,13512,260,1,251.21,1,1,1,3,111,Hibernating,low,Hibernating
498,13513,126,1,205.1,2,1,1,4,211,Hibernating,low,Hibernating
499,13514,73,1,152.20000000000002,2,1,1,4,211,Hibernating,low,Hibernating
500,13515,72,4,891.12,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
501,13516,20,3,1389.41,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
502,13517,59,3,2128.42,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
503,13518,85,1,659.4399999999999,2,1,3,6,213,Hibernating,low,Hibernating
504,13519,77,1,122.75,2,1,1,4,211,Hibernating,low,Hibernating
505,13521,0,3,1093.65,4,3,3,10,433,Potential Loyalists,high,Best of the Best
506,13522,29,1,125.8,3,1,1,5,311,New Customers,low,High Potential
507,13523,32,5,3964.88,3,3,4,10,334,Potential Loyalists,high,Best of the Best
508,13524,40,5,680.1800000000001,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
509,13525,14,2,628.78,4,2,2,8,422,New Customers,moderate,High Potential
510,13527,33,7,2287.51,3,4,4,11,344,Potential Loyalists,high,Best of the Best
511,13529,78,2,307.76,2,2,2,6,222,Hibernating,low,Hibernating
512,13531,204,2,483.8,1,2,2,5,122,Hibernating,low,Hibernating
513,13532,33,1,210.31,3,1,1,5,311,New Customers,low,High Potential
514,13533,182,3,270.79,1,3,1,5,131,Can't Loose Them,low,Can't Loose Them
515,13534,1,25,5870.08,4,4,4,12,444,Champions,high,Best of the Best
516,13536,0,7,3448.29,4,4,4,12,444,Champions,high,Best of the Best
517,13538,42,7,1280.85,3,4,3,10,343,Potential Loyalists,high,Best of the Best
518,13539,85,3,631.34,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
519,13544,39,2,291.41,3,2,1,6,321,New Customers,low,High Potential
520,13546,11,3,626.99,4,3,2,9,432,Potential Loyalists,moderate,High Potential
521,13548,95,2,682.41,2,2,3,7,223,Hibernating,moderate,Hibernating
522,13549,25,7,918.2,3,4,3,10,343,Potential Loyalists,high,Best of the Best
523,13551,318,1,91.80000000000001,1,1,1,3,111,Hibernating,low,Hibernating
524,13552,65,12,3740.07,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
525,13555,73,4,4149.28,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
526,13557,27,2,584.06,3,2,2,7,322,New Customers,moderate,High Potential
527,13558,5,4,605.06,4,3,2,9,432,Potential Loyalists,moderate,High Potential
528,13560,6,1,174.37,4,1,1,6,411,New Customers,low,High Potential
529,13561,215,1,141.85999999999999,1,1,1,3,111,Hibernating,low,Hibernating
530,13562,81,3,1799.33,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
531,13563,83,2,777.53,2,2,3,7,223,Hibernating,moderate,Hibernating
532,13564,143,3,1749.02,1,3,4,8,134,Can't Loose Them,moderate,Can't Loose Them
533,13565,18,2,240.22000000000003,3,2,1,6,321,New Customers,low,High Potential
534,13566,40,2,874.7100000000002,3,2,3,8,323,New Customers,moderate,High Potential
535,13568,172,1,192.85,1,1,1,3,111,Hibernating,low,Hibernating
536,13569,16,2,373.75,4,2,2,8,422,New Customers,moderate,High Potential
537,13570,242,1,239.49,1,1,1,3,111,Hibernating,low,Hibernating
538,13571,12,12,2092.32,4,4,4,12,444,Champions,high,Best of the Best
539,13572,205,1,1384.25,1,1,3,5,113,Hibernating,low,Hibernating
540,13573,49,2,294.4,3,2,1,6,321,New Customers,low,High Potential
541,13575,22,5,732.0699999999998,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
542,13576,9,18,6717.34,4,4,4,12,444,Champions,high,Best of the Best
543,13577,24,4,1687.6000000000001,3,3,4,10,334,Potential Loyalists,high,Best of the Best
544,13579,14,2,467.04,4,2,2,8,422,New Customers,moderate,High Potential
545,13581,308,1,118.0,1,1,1,3,111,Hibernating,low,Hibernating
546,13583,155,1,781.03,1,1,3,5,113,Hibernating,low,Hibernating
547,13584,306,1,142.4,1,1,1,3,111,Hibernating,low,Hibernating
548,13587,63,1,712.4,2,1,3,6,213,Hibernating,low,Hibernating
549,13588,15,9,2478.95,4,4,4,12,444,Champions,high,Best of the Best
550,13589,14,2,379.65,4,2,2,8,422,New Customers,moderate,High Potential
551,13590,10,6,1981.92,4,4,4,12,444,Champions,high,Best of the Best
552,13591,64,3,1117.13,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
553,13592,35,4,247.95999999999998,3,3,1,7,331,Potential Loyalists,moderate,High Potential
554,13593,107,5,2037.0800000000002,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
555,13594,52,1,396.97,2,1,2,5,212,Hibernating,low,Hibernating
556,13596,5,2,697.04,4,2,3,9,423,New Customers,moderate,High Potential
557,13598,46,1,180.17000000000002,3,1,1,5,311,New Customers,low,High Potential
558,13599,0,21,5153.67,4,4,4,12,444,Champions,high,Best of the Best
559,13600,311,1,219.52,1,1,1,3,111,Hibernating,low,Hibernating
560,13601,44,2,693.32,3,2,3,8,323,New Customers,moderate,High Potential
561,13602,64,1,428.89,2,1,2,5,212,Hibernating,low,Hibernating
562,13603,25,1,164.34,3,1,1,5,311,New Customers,low,High Potential
563,13606,28,3,280.53999999999996,3,3,1,7,331,Potential Loyalists,moderate,High Potential
564,13607,39,1,678.01,3,1,3,7,313,New Customers,moderate,High Potential
565,13610,11,7,1131.88,4,4,3,11,443,Champions,high,Best of the Best
566,13611,88,3,1171.8,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
567,13614,23,4,1610.46,3,3,4,10,334,Potential Loyalists,high,Best of the Best
568,13615,318,1,417.69000000000005,1,1,2,4,112,Hibernating,low,Hibernating
569,13617,39,3,544.18,3,3,2,8,332,Potential Loyalists,moderate,High Potential
570,13618,173,1,177.34,1,1,1,3,111,Hibernating,low,Hibernating
571,13621,116,1,213.85,2,1,1,4,211,Hibernating,low,Hibernating
572,13623,30,5,747.78,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
573,13626,252,1,257.23,1,1,1,3,111,Hibernating,low,Hibernating
574,13627,58,5,1638.4699999999998,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
575,13629,22,11,7792.36,3,4,4,11,344,Potential Loyalists,high,Best of the Best
576,13630,4,7,2031.78,4,4,4,12,444,Champions,high,Best of the Best
577,13631,99,11,3070.42,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
578,13632,24,5,2121.27,3,3,4,10,334,Potential Loyalists,high,Best of the Best
579,13634,32,5,1575.16,3,3,4,10,334,Potential Loyalists,high,Best of the Best
580,13635,67,1,1071.03,2,1,3,6,213,Hibernating,low,Hibernating
581,13636,36,5,949.12,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
582,13637,51,3,810.5,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
583,13638,15,1,122.64,4,1,1,6,411,New Customers,low,High Potential
584,13639,73,1,1033.34,2,1,3,6,213,Hibernating,low,Hibernating
585,13642,215,1,354.8,1,1,2,4,112,Hibernating,low,Hibernating
586,13643,30,3,519.44,3,3,2,8,332,Potential Loyalists,moderate,High Potential
587,13644,15,4,2624.26,4,3,4,11,434,Potential Loyalists,high,Best of the Best
588,13645,119,1,252.1,2,1,1,4,211,Hibernating,low,Hibernating
589,13647,9,4,1678.1200000000001,4,3,4,11,434,Potential Loyalists,high,Best of the Best
590,13649,256,2,346.6,1,2,2,5,122,Hibernating,low,Hibernating
591,13650,16,6,1836.34,4,4,4,12,444,Champions,high,Best of the Best
592,13651,34,2,94.2,3,2,1,6,321,New Customers,low,High Potential
593,13652,45,3,1095.08,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
594,13654,42,6,2707.33,3,4,4,11,344,Potential Loyalists,high,Best of the Best
595,13655,113,2,932.97,2,2,3,7,223,Hibernating,moderate,Hibernating
596,13656,164,2,379.65,1,2,2,5,122,Hibernating,low,Hibernating
597,13657,10,2,382.14,4,2,2,8,422,New Customers,moderate,High Potential
598,13658,9,5,2639.17,4,3,4,11,434,Potential Loyalists,high,Best of the Best
599,13659,205,2,1573.2000000000003,1,2,4,7,124,Hibernating,moderate,Hibernating
600,13662,85,3,897.76,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
601,13663,178,1,189.47,1,1,1,3,111,Hibernating,low,Hibernating
602,13666,59,3,84.65,2,3,1,6,231,Can't Loose Them,low,Can't Loose Them
603,13667,148,1,305.02,1,1,2,4,112,Hibernating,low,Hibernating
604,13668,2,21,6363.59,4,4,4,12,444,Champions,high,Best of the Best
605,13669,50,2,218.55,3,2,1,6,321,New Customers,low,High Potential
606,13670,74,1,349.7,2,1,2,5,212,Hibernating,low,Hibernating
607,13672,300,2,186.39000000000001,1,2,1,4,121,Hibernating,low,Hibernating
608,13673,18,2,396.92,3,2,2,7,322,New Customers,moderate,High Potential
609,13675,150,2,486.82000000000005,1,2,2,5,122,Hibernating,low,Hibernating
610,13678,151,1,232.6,1,1,1,3,111,Hibernating,low,Hibernating
611,13680,0,4,3722.42,4,3,4,11,434,Potential Loyalists,high,Best of the Best
612,13681,17,4,827.83,4,3,3,10,433,Potential Loyalists,high,Best of the Best
613,13682,186,1,59.5,1,1,1,3,111,Hibernating,low,Hibernating
614,13684,285,1,67.23,1,1,1,3,111,Hibernating,low,Hibernating
615,13685,2,7,3119.44,4,4,4,12,444,Champions,high,Best of the Best
616,13686,182,1,72.0,1,1,1,3,111,Hibernating,low,Hibernating
617,13689,62,1,910.0,2,1,3,6,213,Hibernating,low,Hibernating
618,13690,58,1,172.25,2,1,1,4,211,Hibernating,low,Hibernating
619,13692,24,3,1488.32,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
620,13694,3,50,65039.62000000001,4,4,4,12,444,Champions,high,Best of the Best
621,13695,30,15,2504.13,3,4,4,11,344,Potential Loyalists,high,Best of the Best
622,13697,38,1,151.29999999999998,3,1,1,5,311,New Customers,low,High Potential
623,13699,154,1,308.58000000000004,1,1,2,4,112,Hibernating,low,Hibernating
624,13700,25,10,2265.12,3,4,4,11,344,Potential Loyalists,high,Best of the Best
625,13703,317,1,99.5,1,1,1,3,111,Hibernating,low,Hibernating
626,13704,4,9,2308.06,4,4,4,12,444,Champions,high,Best of the Best
627,13705,7,3,711.86,4,3,3,10,433,Potential Loyalists,high,Best of the Best
